# x Q2 F2_free_p F3_free_p
1.584893192461110877e-10 6.309573444801942678e+05 3.946219674098214909e+03 8.445126711022271484e+12
1.584893192461110877e-10 7.943282347242821706e+05 4.094711268463694068e+03 8.762387987088460938e+12
1.584893192461110877e-10 1.000000000000000000e+06 4.243202762280219758e+03 9.079648790101542969e+12
1.584893192461110877e-10 1.258925411794168642e+06 4.243203229831620774e+03 9.079650988766558594e+12
1.584893192461110877e-10 1.584893192461114144e+06 4.243203601220976452e+03 9.079652735228804688e+12
1.584893192461110877e-10 1.995262314968882827e+06 4.243203896226077632e+03 9.079654122493423828e+12
1.584893192461110877e-10 2.511886431509582326e+06 4.243204130556989185e+03 9.079655224437093750e+12
1.584893192461110877e-10 3.162277660168379545e+06 4.243204316692666907e+03 9.079656099742193359e+12
1.584893192461110877e-10 3.981071705534977373e+06 4.243204464545504379e+03 9.079656795021843750e+12
1.584893192461110877e-10 5.011872336272724904e+06 4.243204581989195503e+03 9.079657347302148438e+12
1.584893192461110877e-10 6.309573444801942445e+06 4.243204675278039758e+03 9.079657785994025391e+12
1.584893192461110877e-10 7.943282347242821939e+06 4.243204749380006433e+03 9.079658134459392578e+12
1.584893192461110877e-10 1.000000000000000000e+07 4.243204808241292994e+03 9.079658411255285156e+12
1.584893192461110877e-10 1.258925411794166267e+07 4.243204854996474751e+03 9.079658631122085938e+12
1.584893192461110877e-10 1.584893192461117357e+07 4.243204892135438058e+03 9.079658805768500000e+12
1.584893192461110877e-10 1.995262314968882874e+07 4.243204921635964638e+03 9.079658944495078125e+12
1.584893192461110877e-10 2.511886431509582326e+07 4.243204945069066525e+03 9.079659054689523438e+12
1.584893192461110877e-10 3.162277660168379173e+07 4.243204963682640482e+03 9.079659142220076172e+12
1.584893192461110877e-10 3.981071705534969270e+07 4.243204978467929323e+03 9.079659211748074219e+12
1.584893192461110877e-10 5.011872336272735149e+07 4.243204990212300800e+03 9.079659266976126953e+12
1.584893192461110877e-10 6.309573444801943004e+07 4.243204999541187135e+03 9.079659310845324219e+12
1.584893192461110877e-10 7.943282347242821753e+07 4.243205006951383439e+03 9.079659345691863281e+12
1.584893192461110877e-10 1.000000000000000000e+08 4.243205012837514005e+03 9.079659373371458984e+12
1.584893192461110877e-10 1.258925411794166118e+08 4.243205017513031635e+03 9.079659395358140625e+12
1.584893192461110877e-10 1.584893192461117506e+08 4.243205021226928693e+03 9.079659412822785156e+12
1.584893192461110877e-10 1.995262314968882799e+08 4.243205024176981169e+03 9.079659426695445312e+12
1.584893192461110877e-10 2.511886431509582102e+08 4.243205026520292449e+03 9.079659437714892578e+12
1.584893192461110877e-10 3.162277660168379545e+08 4.243205028381649754e+03 9.079659446467951172e+12
1.584893192461110877e-10 3.981071705534985662e+08 4.243205029860178911e+03 9.079659453420746094e+12
1.584893192461110877e-10 5.011872336272735000e+08 4.243205031034615786e+03 9.079659458943554688e+12
1.584893192461110877e-10 6.309573444801943302e+08 4.243205031967504510e+03 9.079659463330474609e+12
1.584893192461110877e-10 7.943282347242821455e+08 4.243205032708523504e+03 9.079659466815125000e+12
1.584893192461110877e-10 1.000000000000000000e+09 4.243205033297137561e+03 9.079659469583089844e+12
1.584893192461110877e-10 1.258925411794171333e+09 4.243205033764688778e+03 9.079659471781753906e+12
1.584893192461110877e-10 1.584893192461117268e+09 4.243205034136079121e+03 9.079659473528216797e+12
1.584893192461110877e-10 1.995262314968882799e+09 4.243205034431083732e+03 9.079659474915486328e+12
1.584893192461110877e-10 2.511886431509582043e+09 4.243205034665415951e+03 9.079659476017433594e+12
1.584893192461110877e-10 3.162277660168379307e+09 4.243205034851551318e+03 9.079659476892736328e+12
1.584893192461110877e-10 3.981071705534985542e+09 4.243205034999403324e+03 9.079659477588015625e+12
1.584893192461110877e-10 5.011872336272735596e+09 4.243205035116847284e+03 9.079659478140294922e+12
1.584893192461110877e-10 6.309573444801942825e+09 4.243205035210135975e+03 9.079659478578984375e+12
1.584893192461110877e-10 7.943282347242821693e+09 4.243205035284237965e+03 9.079659478927455078e+12
1.584893192461110877e-10 1.000000000000000000e+10 4.243205035343099553e+03 9.079659479204248047e+12
1.995262314968882828e-10 1.000000000000000056e-01 5.352728083014786087e-01 1.965245355596881360e+07
1.995262314968882828e-10 1.258925411794167282e-01 6.519242288034533539e-01 4.785156676180555671e+07
1.995262314968882828e-10 1.584893192461113431e-01 7.873306296223037126e-01 9.678902691522923112e+07
1.995262314968882828e-10 1.995262314968879735e-01 9.418081489245964111e-01 1.760833479627956748e+08
1.995262314968882828e-10 2.511886431509580131e-01 1.114756887470868207e+00 2.970975316188876629e+08
1.995262314968882828e-10 3.162277660168379412e-01 1.304262106286473433e+00 4.711284716522815228e+08
1.995262314968882828e-10 3.981071705534973137e-01 1.507284898979853960e+00 7.078277761170752048e+08
1.995262314968882828e-10 5.011872336272723549e-01 1.719663646669437052e+00 1.012632760694530487e+09
1.995262314968882828e-10 6.309573444801933606e-01 1.936499092673161559e+00 1.385106655597630739e+09
1.995262314968882828e-10 7.943282347242814900e-01 2.151196277218326181e+00 1.813147573647077799e+09
1.995262314968882828e-10 1.000000000000000000e+00 3.862437165249129389e+00 3.731276753938155651e+09
1.995262314968882828e-10 1.258925411794167504e+00 6.531712429889982907e+00 7.026784478106860161e+09
1.995262314968882828e-10 1.584893192461114042e+00 1.037180278556420099e+01 1.217362539383139420e+10
1.995262314968882828e-10 1.995262314968879735e+00 1.539592552775635603e+01 1.939562148451084137e+10
1.995262314968882828e-10 2.511886431509581019e+00 2.166464874892975701e+01 2.891353967677307129e+10
1.995262314968882828e-10 3.162277660168379523e+00 2.975603683731269200e+01 4.162603723878521729e+10
1.995262314968882828e-10 3.981071705534973137e+00 3.887870816347326297e+01 5.650312624686086273e+10
1.995262314968882828e-10 5.011872336272724660e+00 5.102536549914930220e+01 7.648913946158325195e+10
1.995262314968882828e-10 6.309573444801933384e+00 6.351910796767323575e+01 9.762122312244760132e+10
1.995262314968882828e-10 7.943282347242817565e+00 7.942013905368381188e+01 1.245615531339182281e+11
1.995262314968882828e-10 1.000000000000000000e+01 9.574835881243190272e+01 1.526313794621523743e+11
1.995262314968882828e-10 1.258925411794167459e+01 1.159789558178504763e+02 1.872741696244724426e+11
1.995262314968882828e-10 1.584893192461114175e+01 1.363426692602334356e+02 2.224314417392559814e+11
1.995262314968882828e-10 1.995262314968880801e+01 1.606812139029374578e+02 2.643384517037263489e+11
1.995262314968882828e-10 2.511886431509581996e+01 1.853532605027058935e+02 3.069654202567168579e+11
1.995262314968882828e-10 3.162277660168379256e+01 2.144617459891661895e+02 3.570342786983729248e+11
1.995262314968882828e-10 3.981071705534973404e+01 2.436056461985956787e+02 4.072453731363414917e+11
1.995262314968882828e-10 5.011872336272725192e+01 2.774686217036630751e+02 4.654826792966059570e+11
1.995262314968882828e-10 6.309573444801936404e+01 3.114027285686331652e+02 5.238683557397170410e+11
1.995262314968882828e-10 7.943282347242821118e+01 3.500907932063565795e+02 5.901012468822919922e+11
1.995262314968882828e-10 1.000000000000000000e+02 3.890447687864839281e+02 6.567659012110573730e+11
1.995262314968882828e-10 1.258925411794167530e+02 4.336833159669194515e+02 7.331782215398452148e+11
1.995262314968882828e-10 1.584893192461114211e+02 4.783119244553013232e+02 8.095554173844511719e+11
1.995262314968882828e-10 1.995262314968880730e+02 5.259216165357483987e+02 8.908427171022545166e+11
1.995262314968882828e-10 2.511886431509582280e+02 5.772211868004327471e+02 9.782189736125123291e+11
1.995262314968882828e-10 3.162277660168379612e+02 6.285060644840505120e+02 1.065540834282248901e+12
1.995262314968882828e-10 3.981071705534973262e+02 6.861316374202551742e+02 1.163903788677448975e+12
1.995262314968882828e-10 5.011872336272724624e+02 7.440893510643549007e+02 1.262821367672437744e+12
1.995262314968882828e-10 6.309573444801936830e+02 8.050627898109491980e+02 1.366772257152312256e+12
1.995262314968882828e-10 7.943282347242821970e+02 8.698604801392270929e+02 1.477117013955537109e+12
1.995262314968882828e-10 1.000000000000000000e+03 9.346472409724071895e+02 1.587421070615572510e+12
1.995262314968882828e-10 1.258925411794168667e+03 1.006352412796005638e+03 1.709458209712049805e+12
1.995262314968882828e-10 1.584893192461114040e+03 1.078048959751106395e+03 1.831463192804518066e+12
1.995262314968882828e-10 1.995262314968878854e+03 1.152820610093175674e+03 1.958677249931405762e+12
1.995262314968882828e-10 2.511886431509582053e+03 1.231395473237454098e+03 2.092340106791195801e+12
1.995262314968882828e-10 3.162277660168379498e+03 1.309964137675362736e+03 2.225979830081342773e+12
1.995262314968882828e-10 3.981071705534977355e+03 1.395323403852177307e+03 2.371279765141557617e+12
1.995262314968882828e-10 5.011872336272725079e+03 1.481047027099021761e+03 2.517196590032645020e+12
1.995262314968882828e-10 6.309573444801942969e+03 1.569801042678428075e+03 2.668195053893052734e+12
1.995262314968882828e-10 7.943282347242821743e+03 1.662394142584570091e+03 2.825634844267647949e+12
1.995262314968882828e-10 1.000000000000000000e+04 1.754984173188728619e+03 2.983063171503958984e+12
1.995262314968882828e-10 1.258925411794168758e+04 1.855131430786787860e+03 3.153230894385451172e+12
1.995262314968882828e-10 1.584893192461114086e+04 1.955795970341001976e+03 3.324273518884661621e+12
1.995262314968882828e-10 1.995262314968882856e+04 2.056458570088177567e+03 3.495308896268124512e+12
1.995262314968882828e-10 2.511886431509582326e+04 2.163127596984677893e+03 3.676608856668513672e+12
1.995262314968882828e-10 3.162277660168379225e+04 2.273319699402623883e+03 3.863937177925177734e+12
1.995262314968882828e-10 3.981071705534977082e+04 2.383510618160416925e+03 4.051261078181265625e+12
1.995262314968882828e-10 5.011872336272725079e+04 2.497144441590357019e+03 4.244435336731429688e+12
1.995262314968882828e-10 6.309573444801942969e+04 2.616580874174399924e+03 4.447471460540547852e+12
1.995262314968882828e-10 7.943282347242820833e+04 2.736016594770372649e+03 4.650504924949149414e+12
1.995262314968882828e-10 1.000000000000000000e+05 2.855451706912031113e+03 4.853536116649853516e+12
1.995262314968882828e-10 1.258925411794168758e+05 2.983928842945140332e+03 5.071836905696505859e+12
1.995262314968882828e-10 1.584893192461114086e+05 3.114241821912504747e+03 5.293255399136119141e+12
1.995262314968882828e-10 1.995262314968883002e+05 3.243636311701130580e+03 5.513112919542696289e+12
1.995262314968882828e-10 2.511886431509582035e+05 3.378315530255898011e+03 5.742258906456327148e+12
1.995262314968882828e-10 3.162277660168379080e+05 3.516888484804117070e+03 5.978248493408261719e+12
1.995262314968882828e-10 3.981071705534977373e+05 3.655461231140874588e+03 6.214237303023647461e+12
1.995262314968882828e-10 5.011872336272724788e+05 3.797727959862806983e+03 6.456192555040519531e+12
1.995262314968882828e-10 6.309573444801942678e+05 3.946219674098212181e+03 6.708202592402787109e+12
1.995262314968882828e-10 7.943282347242821706e+05 4.094711268463691340e+03 6.960212181767330078e+12
1.995262314968882828e-10 1.000000000000000000e+06 4.243202762280216120e+03 7.212221395372427734e+12
1.995262314968882828e-10 1.258925411794168642e+06 4.243203229831617136e+03 7.212223141834126953e+12
1.995262314968882828e-10 1.584893192461114144e+06 4.243203601220973724e+03 7.212224529098401367e+12
1.995262314968882828e-10 1.995262314968882827e+06 4.243203896226073994e+03 7.212225631041855469e+12
1.995262314968882828e-10 2.511886431509582326e+06 4.243204130556985547e+03 7.212226506346827148e+12
1.995262314968882828e-10 3.162277660168379545e+06 4.243204316692664179e+03 7.212227201626382812e+12
1.995262314968882828e-10 3.981071705534977373e+06 4.243204464545502560e+03 7.212227753906641602e+12
1.995262314968882828e-10 5.011872336272724904e+06 4.243204581989192775e+03 7.212228192598481445e+12
1.995262314968882828e-10 6.309573444801942445e+06 4.243204675278036120e+03 7.212228541063821289e+12
1.995262314968882828e-10 7.943282347242821939e+06 4.243204749380003705e+03 7.212228817859706055e+12
1.995262314968882828e-10 1.000000000000000000e+07 4.243204808241289356e+03 7.212229037726495117e+12
1.995262314968882828e-10 1.258925411794166267e+07 4.243204854996472932e+03 7.212229212372906250e+12
1.995262314968882828e-10 1.584893192461117357e+07 4.243204892135434420e+03 7.212229351099483398e+12
1.995262314968882828e-10 1.995262314968882874e+07 4.243204921635961909e+03 7.212229461293922852e+12
1.995262314968882828e-10 2.511886431509582326e+07 4.243204945069062887e+03 7.212229548824476562e+12
1.995262314968882828e-10 3.162277660168379173e+07 4.243204963682637754e+03 7.212229618352470703e+12
1.995262314968882828e-10 3.981071705534969270e+07 4.243204978467926594e+03 7.212229673580519531e+12
1.995262314968882828e-10 5.011872336272735149e+07 4.243204990212297162e+03 7.212229717449716797e+12
1.995262314968882828e-10 6.309573444801943004e+07 4.243204999541183497e+03 7.212229752296261719e+12
1.995262314968882828e-10 7.943282347242821753e+07 4.243205006951380710e+03 7.212229779975855469e+12
1.995262314968882828e-10 1.000000000000000000e+08 4.243205012837510367e+03 7.212229801962539062e+12
1.995262314968882828e-10 1.258925411794166118e+08 4.243205017513028906e+03 7.212229819427182617e+12
1.995262314968882828e-10 1.584893192461117506e+08 4.243205021226925965e+03 7.212229833299843750e+12
1.995262314968882828e-10 1.995262314968882799e+08 4.243205024176979350e+03 7.212229844319288086e+12
1.995262314968882828e-10 2.511886431509582102e+08 4.243205026520288811e+03 7.212229853072340820e+12
1.995262314968882828e-10 3.162277660168379545e+08 4.243205028381646116e+03 7.212229860025142578e+12
1.995262314968882828e-10 3.981071705534985662e+08 4.243205029860175273e+03 7.212229865547948242e+12
1.995262314968882828e-10 5.011872336272735000e+08 4.243205031034613057e+03 7.212229869934871094e+12
1.995262314968882828e-10 6.309573444801943302e+08 4.243205031967500872e+03 7.212229873419522461e+12
1.995262314968882828e-10 7.943282347242821455e+08 4.243205032708520775e+03 7.212229876187482422e+12
1.995262314968882828e-10 1.000000000000000000e+09 4.243205033297133923e+03 7.212229878386152344e+12
1.995262314968882828e-10 1.258925411794171333e+09 4.243205033764686050e+03 7.212229880132615234e+12
1.995262314968882828e-10 1.584893192461117268e+09 4.243205034136075483e+03 7.212229881519880859e+12
1.995262314968882828e-10 1.995262314968882799e+09 4.243205034431081003e+03 7.212229882621826172e+12
1.995262314968882828e-10 2.511886431509582043e+09 4.243205034665412313e+03 7.212229883497133789e+12
1.995262314968882828e-10 3.162277660168379307e+09 4.243205034851547680e+03 7.212229884192413086e+12
1.995262314968882828e-10 3.981071705534985542e+09 4.243205034999400596e+03 7.212229884744691406e+12
1.995262314968882828e-10 5.011872336272735596e+09 4.243205035116843646e+03 7.212229885183381836e+12
1.995262314968882828e-10 6.309573444801942825e+09 4.243205035210132337e+03 7.212229885531845703e+12
1.995262314968882828e-10 7.943282347242821693e+09 4.243205035284234327e+03 7.212229885808643555e+12
1.995262314968882828e-10 1.000000000000000000e+10 4.243205035343096824e+03 7.212229886028512695e+12
2.511886431509581992e-10 1.000000000000000056e-01 5.309485897451697856e-01 1.235823932086411119e+07
2.511886431509581992e-10 1.258925411794167282e-01 6.474772403124376963e-01 3.283739189234282821e+07
2.511886431509581992e-10 1.584893192461113431e-01 7.817219201724885380e-01 6.924700777346614003e+07
2.511886431509581992e-10 1.995262314968879735e-01 9.348336065781821524e-01 1.288872259719899744e+08
2.511886431509581992e-10 2.511886431509580131e-01 1.106122199454445898e+00 2.204682107697536945e+08
2.511886431509581992e-10 3.162277660168379412e-01 1.293780849587237602e+00 3.529902566384192705e+08
